-392868;Cataluña;Gerona;Mont-ras;Mont-ras
-392869;Cataluña;Tarragona;Mont-ral;Mont-ral
-392870;Cataluña;Tarragona;Mont-roig del Camp;Mont-roig
-392873;Comunidad Valenciana;Valencia;Montroi / Montroy;Montroi (Montroy)
-392880;Cataluña;Barcelona;Montseny;Montseny
-392890;Islas Baleares;Mallorca;Montuïri;Montuiri
-392891;Andalucía;Córdoba;Monturque;Monturque
-392896;Aragón;Huesca;Monzón;Monzón
-392897;Castilla y León;Palencia;Monzón de Campos;Monzón de Campos
-392898;Galicia;Lugo;Alfoz;Mor
-392899;Castilla-La Mancha;Toledo;Mora;Mora
-392906;Cataluña;Tarragona;Móra d'Ebre;Móra d'Ebre
-392907;Aragón;Teruel;Mora de Rubielos;Mora de Rubielos
-392913;Galicia;La Coruña;Muxía;Moraime
-392915;Castilla y León;Segovia;Moral de Hornuez;Moral de Hornuez
-392923;Cataluña;Tarragona;Móra la Nova;Mora la Nueva
-392924;Castilla-La Mancha;Ciudad Real;Moral de Calatrava;Moral de Calatrava
-392931;Andalucía;Granada;Moraleda de Zafayona;Moraleda de Zafayona
-392932;Extremadura;Cáceres;Moraleja;Moraleja
-392944;Castilla y León;Zamora;Moraleja del Vino;Moraleja del Vino
-392959;Castilla y León;Zamora;Morales de Rey;Morales del Rey
-392960;Castilla y León;Zamora;Morales del Vino;Morales del Vino
-392963;Comunidad Valenciana;Alicante;Alicante / Alacant;Moralet
-392964;Castilla y León;Zamora;Moralina;Moralina
-392965;Comunidad de Madrid;Comunidad de Madrid;Moralzarzal;Moralzarzal
-392966;Galicia;Pontevedra;Rosal, O;Morán
-392968;Galicia;Pontevedra;Moraña;Moraña
-392969;Galicia;Pontevedra;Moraña;Moraña
-392980;Galicia;Lugo;Xove;Morás
-392988;Comunidad de Madrid;Comunidad de Madrid;Morata de Tajuña;Morata de Tajuña
-392991;Región de Murcia;Región de Murcia;Moratalla;Moratalla
-392994;Castilla-La Mancha;Guadalajara;Moratilla de los Meleros;Moratilla de los Meleros
-392996;Castilla y León;Palencia;Moratinos;Moratinos
-393001;Comunidad Valenciana;Alicante;Teulada;Moraira
-393005;Andalucía;Málaga;Torrox;El Morche
-393015;Principado de Asturias;Principado de Asturias;Aller;Moreda
-393017;País Vasco;Álava;Moreda de Álava / Moreda Araba;Moreda de Álava
-393018;Galicia;Lugo;Palas de Rei;Moredo
-393028;Galicia;Orense;Pereiro de Aguiar, O;Moreiras
-393031;Cataluña;Tarragona;Morell, El;El Morell
-393032;Comunidad Valenciana;Castellón;Morella;Morella
-393046;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Morentin;Morentin
-393053;Castilla y León;Zamora;Moreruela de los Infanzones;Moreruela de los Infanzones
-393059;Galicia;Pontevedra;Gondomar;Morgadanes
-393063;País Vasco;Vizcaya;Morga;Morga
-393064;Castilla y León;León;Valderrueda;Morgovejo
-393066;Castilla y León;Burgos;Santa Gadea del Cid;Moriana
-393071;País Vasco;Álava;Erriberagoitia / Ribera Alta;Morillas
-393073;Castilla y León;Salamanca;Morille;Morille
-393075;Aragón;Huesca;Fueva, La;Morillo de Monclús
-393077;Aragón;Huesca;Aínsa-Sobrarbe;Morillo de Tou
-393080;Galicia;Orense;Viana do Bolo;Morisca
-393084;Castilla y León;Salamanca;Moriscos;Moriscos
-393089;Galicia;La Coruña;Trazo;Morlán
-393123;Andalucía;Sevilla;Morón de la Frontera;Morón de la Frontera
-393124;Castilla y León;Salamanca;Moronta;Moronta
-393133;Castilla-La Mancha;Albacete;Yeste;Morote
-393134;Galicia;La Coruña;Muxía;Morpeguite
-393147;Islas Canarias;Fuerteventura;Pájara;Morro del Jable
-393153;Cantabria;Cantabria;Piélagos;Mortera
-393163;Galicia;Pontevedra;Mos;Mos
-393165;Galicia;Lugo;Láncara;Moscán
-393166;Aragón;Teruel;Moscardón;Moscardón
-393167;Islas Baleares;Mallorca;Selva;Moscari
-393172;Galicia;Pontevedra;Pazos de Borbén;Moscoso
-393181;Aragón;Teruel;Mosqueruela;Mosqueruela
-393195;Galicia;La Coruña;Muros;Mosteiro
-393196;Galicia;Lugo;Guntín;Mosteiro
-393199;Galicia;Lugo;Pol;Mosteiro
-393203;Comunidad de Madrid;Comunidad de Madrid;Móstoles;Móstoles
-393208;Castilla-La Mancha;Cuenca;Mota del Cuervo;Mota del Cuervo
-393209;Castilla y León;Valladolid;Mota del Marqués;Mota del Marqués
-393210;Castilla-La Mancha;Cuenca;Motilla del Palancar;Motilla del Palancar
-393211;Castilla-La Mancha;Albacete;Motilleja;Motilleja
-393215;País Vasco;Guipúzcoa;Mutriku;Mutriku
-393216;Andalucía;Granada;Motril;Motril
-393218;Galicia;Lugo;Valadouro, O;Moucide
-393221;Galicia;Pontevedra;Oia;Mougás
-393237;Galicia;Orense;Celanova;Mourillones
-393238;Galicia;La Coruña;Camariñas;Mourín
-393249;Islas Canarias;Gran Canaria;Moya;Moya
-393250;Castilla-La Mancha;Cuenca;Moya;Moya
-393251;Cataluña;Barcelona;Moià;Moià
-393256;Islas Canarias;Lanzarote;San Bartolomé;Mozaga
-393260;Castilla y León;Salamanca;Mozárbez;Mozárbez
-393266;Castilla y León;Segovia;Mozoncillo;Mozoncillo
-393267;Castilla y León;Burgos;Ibeas de Juarros;Montoro de Mezquita
-393279;Comunidad Valenciana;Alicante;Mutxamel;Muchamiel
-393281;Castilla y León;Valladolid;Mucientes;Mucientes
-393282;Castilla y León;Palencia;Mudá;Mudá
-393288;Castilla y León;Segovia;San Martín y Mudrián;Mudrián
-393301;Castilla y León;Zamora;Muelas de los Caballeros;Muelas de los Caballeros
-393302;Castilla y León;Zamora;Muelas del Pan;Muelas del Pan
-393317;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Mues;Mues
-393318;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Guesálaz / Gesalatz;Muez
-393321;Castilla y León;Zamora;Losacino;Muga de Alba
-393323;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Baztan;Oronoz-Mugaire
-393324;Galicia;La Coruña;Ares;Mugardos
-393326;Galicia;La Coruña;Muxía;Mugia
-393332;Galicia;Lugo;Cospeito;Muimenta
-393335;Galicia;Orense;Muíños;Muiños
-393346;Región de Murcia;Región de Murcia;Mula;Mula
-393366;País Vasco;Álava;San Millán / Donemiliaga;Munaín
-393367;Principado de Asturias;Principado de Asturias;Tineo;Muñalén
-393368;Castilla y León;Ávila;Muñana;Muñana
-393369;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Goñi;Munárriz
-393370;Principado de Asturias;Principado de Asturias;Valdés;Muñás
-393373;País Vasco;Vizcaya;Mundaka;Mundaka
-393377;Aragón;Zaragoza;Munébrega;Munébrega
-393378;Castilla y León;Palencia;Guardo;Muñeca
-393380;Castilla-La Mancha;Albacete;Munera;Munera
-393381;Principado de Asturias;Principado de Asturias;Laviana;Muñera
-393382;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Allín / Allin;Muneta
-393386;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Morentin;Muniáin de la Solana
-393387;Castilla y León;Ávila;Muñico;Muñico
-393391;La Rioja;La Rioja;Munilla;Munilla
-393392;Islas Canarias;Lanzarote;Teguise;Muñique
-393396;Castilla y León;Ávila;Muñogalindo;Muñogalindo
-393400;Principado de Asturias;Principado de Asturias;Lena;Muñón Fondero
-393401;Castilla y León;Segovia;Muñopedro;Muñopedro
-393402;Castilla y León;Ávila;Muñopepe;Muñopepe
-393403;Cantabria;Cantabria;Val de San Vicente;Muñorrodero
-393405;Castilla y León;Ávila;Muñotello;Muñotello
-393406;Castilla y León;Segovia;Muñoveros;Muñoveros
-393412;Cataluña;Barcelona;Mura;Mura
-393415;Galicia;Lugo;Muras;Muras
-393416;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Murchante;Murchante
-393417;Andalucía;Granada;Lecrín;Murchas
-393418;Región de Murcia;Región de Murcia;Murcia;Murcia
-393425;Andalucía;Jaén;Alcalá la Real;Mures
-393426;Andalucía;Granada;Cúllar;Mures
-393429;País Vasco;Álava;Zuia;Murguía
-393439;Principado de Asturias;Principado de Asturias;Santa Eulalia de Oscos;Murias
-393441;Principado de Asturias;Principado de Asturias;Candamo;Murias
-393443;Castilla y León;León;Murias de Paredes;Murias de Paredes
-393444;Castilla y León;León;Santa Colomba de Somoza;Murias de Pedredo
-393446;Castilla y León;León;Astorga;Murias de Rechivaldo
-393448;Cantabria;Cantabria;Camargo;Muriedas
-393450;Castilla y León;Soria;Muriel de la Fuente;Muriel de la Fuente
-393452;Principado de Asturias;Principado de Asturias;Quirós;Muriellos
-393456;Castilla y León;Soria;Muriel Viejo;Muriel Viejo
-393458;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Murieta;Murieta
-393462;Aragón;Zaragoza;Murillo de Gállego;Murillo de Gállego
-393464;Aragón;Huesca;Foradada del Toscar;Murillo de Liena
-393465;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Lónguida / Longida;Murillo de Lónguida
-393466;La Rioja;La Rioja;Murillo de Río Leza;Murillo de Río Leza
-393467;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Murillo el Cuende;Murillo el Cuende
-393468;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Murillo el Fruto;Murillo el Fruto
-393470;Comunidad Valenciana;Alicante;Murla;Murla
-393472;Islas Baleares;Mallorca;Muro;Muro
-393473;Galicia;Lugo;Sober;Muro
-393478;Castilla y León;Soria;Ólvega;Muro de Ágreda
-393479;La Rioja;La Rioja;Muro de Aguas;Muro de Aguas
-393481;Comunidad Valenciana;Alicante;Muro de Alcoy;Muro de Alcoy
-393485;Galicia;La Coruña;Muros;Muros
-393486;Principado de Asturias;Principado de Asturias;Muros de Nalón;Muros de Nalón
-393491;Andalucía;Granada;Murtas;Murtas
-393498;País Vasco;Álava;Zigoitia;Múrua
-393501;País Vasco;Vizcaya;Orozko;Orozko
-393502;País Vasco;Vizcaya;Murueta;Murueta
-393503;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Valle de Yerri / Deierri;Murugarren
-393504;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Muruzábal;Muruzábal
-393507;País Vasco;Guipúzcoa;Arrasate / Mondragón;Musácola
-393510;Cataluña;Barcelona;Fogars de Montclús;Muscarolas
-393513;Principado de Asturias;Principado de Asturias;Gijón;Musel-Arnao
-393514;Comunidad Valenciana;Valencia;Museros;Museros
-393522;País Vasco;Guipúzcoa;Zerain;Mutiloa
-393523;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Aranguren;Mutilva Alta
-393524;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Aranguren;Mutilva Baja
-393530;País Vasco;Vizcaya;Ea;Nachitua
-393548;La Rioja;La Rioja;Nájera;Nájera
-393552;La Rioja;La Rioja;Nalda;Nalda
-393553;Cataluña;Lérida;Nalec;Nalech
-393556;Castilla-La Mancha;Toledo;Nambroca;Nambroca
-393565;Galicia;Pontevedra;Sanxenxo;Nantes
-393576;Comunidad Valenciana;Valencia;Náquera;Nàquera
-393585;Principado de Asturias;Principado de Asturias;Tineo;Naraval
-393589;Principado de Asturias;Principado de Asturias;Cangas de Onís;Narciandi
-393590;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Lana;Narcué
-393594;Castilla y León;León;Matallana de Torío;Naredo de Fenar
-393595;Principado de Asturias;Principado de Asturias;Peñamellera Baja;Narganes
-393603;Galicia;La Coruña;San Sadurniño; 
-393604;Galicia;La Coruña;Narón;Narón
-393607;Castilla y León;Ávila;Ávila;Narrillos de San Leonardo
-393609;Castilla y León;Segovia;Samboal;Narros de Cuéllar
-393611;Castilla y León;Ávila;Narros del Puerto;Narros del Puerto
-393615;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Bertizarana;Narvarte
-393623;Cataluña;Gerona;Toses;Nevà
-393624;Principado de Asturias;Principado de Asturias;Nava;Nava
-393625;Principado de Asturias;Principado de Asturias;Salas;Nava
-393649;Castilla y León;Salamanca;Hoya, La;Navacarros
-393650;Castilla y León;Ávila;San Juan de Gredos;Navacepeda de Tormes
-393651;Castilla y León;Ávila;Navacepedilla de Corneja;Navacepedilla de Corneja
-393653;Comunidad de Madrid;Comunidad de Madrid;Navacerrada;Navacerrada
-393659;Extremadura;Cáceres;Navaconcejo;Navaconcejo
-393663;Castilla y León;Salamanca;Nava de Béjar;Nava de Béjar
-393664;Castilla y León;Salamanca;Nava de Francia;Nava de Francia
-393665;Castilla y León;Segovia;Nava de la Asunción;Nava de la Asunción
-393666;Castilla y León;Ávila;Nava del Barco;Nava del Barco
-393670;Castilla y León;Valladolid;Nava del Rey;Nava del Rey
-393672;Castilla y León;Burgos;Valle de Mena;Nava de Ordunte
-393675;Andalucía;Jaén;Cazorla;Nava de San Pedro
-393676;Castilla y León;Palencia;Barruelo de Santullán;Nava de Santullán
-393678;Castilla y León;Ávila;Navadijos;Navadijos
-393680;Castilla y León;Segovia;Navafría;Navafría
-393688;Andalucía;Huelva;Galaroza;Navahermosa
-393689;Castilla-La Mancha;Toledo;Navahermosa;Navahermosa
-393690;Castilla y León;Ávila;Santa María del Berrocal;Navahermosa de Corneja
-393695;Comunidad de Madrid;Comunidad de Madrid;Rozas de Puerto Real;Navahondilla
-393698;Comunidad Valenciana;Castellón;Navajas;Navajas
-393699;Cantabria;Cantabria;Entrambasaguas;Navajeda
-393705;Aragón;Huesca;Naval;Naval
-393706;Castilla y León;Ávila;Navalacruz;Navalacruz
-393708;Comunidad de Madrid;Comunidad de Madrid;Navalafuente;Navalafuente
-393710;Comunidad de Madrid;Comunidad de Madrid;Navalagamella;Navalagamella
-393721;Castilla-La Mancha;Toledo;Navalcán;Navalcán
-393722;Comunidad de Madrid;Comunidad de Madrid;Navalcarnero;Navalcarnero
-393728;Castilla y León;Soria;Navaleno;Navaleno
-393730;Comunidad de Madrid;Comunidad de Madrid;Santa María de la Alameda;Navalespino
-393734;Castilla y León;Ávila;Navalonguilla;Navalguijo
-393744;Castilla y León;Segovia;Navalmanzano;Navalmanzano
-393747;Castilla y León;Ávila;Navalmoral;Navalmoral
-393748;Castilla y León;Salamanca;Navalmoral de Béjar;Navalmoral de Béjar
-393749;Extremadura;Cáceres;Millanes;Navalmoral de la Mata
-393751;Castilla y León;Ávila;Carrera, La;Navalmoro
-393755;Comunidad Valenciana;Valencia;Enguera;Navalón de Arriba
-393756;Castilla y León;Ávila;Navalonguilla;Navalonguilla
-393757;Castilla y León;Ávila;Navalosa;Navalosa
-393758;Castilla y León;Ávila;Navalperal de Pinares;Navalperal de Pinares
-393759;Castilla y León;Ávila;Navalperal de Tormes;Navalperal de Tormes
-393762;Comunidad de Madrid;Comunidad de Madrid;Galapagar;Navalquejigo
-393764;La Rioja;La Rioja;Enciso;Navalsaz
-393768;Castilla y León;Ávila;Navaluenga;Navaluenga
-393771;Extremadura;Badajoz;Navalvillar de Pela;Navalvillar de Pela
-393775;Castilla y León;Salamanca;Navamorales;Navamorales
-393776;Castilla-La Mancha;Toledo;Navamorcuende;Navamorcuende
-393777;Castilla y León;Ávila;San Lorenzo de Tormes;Navamorisca
-393778;Cantabria;Cantabria;Valderredible;Navamuel
-393784;Cataluña;Barcelona;Navarcles;Navarcles
-393786;Región de Murcia;Región de Murcia;Caravaca de la Cruz;Navares
-393790;País Vasco;Álava;Navaridas;Navaridas
-393797;Comunidad de Madrid;Comunidad de Madrid;Navarredonda y San Mamés;Navarredonda y San Mamés
-393801;Castilla y León;Ávila;Navarredonda de Gredos;Navarredonda de Gredos
-393803;Castilla y León;Ávila;Navarredondilla;Navarredondilla
-393805;Comunidad Valenciana;Valencia;Navarrés;Navarrés
-393807;La Rioja;La Rioja;Navarrete;Navarrete
-393810;Aragón;Teruel;Calamocha;Navarrete del Río
-393811;Castilla y León;Ávila;Navarrevisca;Navarrevisca
-393817;Cataluña;Barcelona;Balsareny;Navàs
-393823;Aragón;Huesca;Jaca;Navasa
-393825;Castilla y León;Burgos;Navas de Bureba;Navas de Bureba
-393826;Castilla-La Mancha;Ciudad Real;Navas de Estena;Navas de Estena
-393829;Extremadura;Cáceres;Navas del Madroño;Navas del Madroño
-393830;Castilla y León;Burgos;Hontoria del Pinar;Navas del Pinar
-393831;Comunidad de Madrid;Comunidad de Madrid;Navas del Rey;Navas del Rey
-393832;Andalucía;Córdoba;Lucena;Navas del Selpillar
-393833;Castilla y León;Segovia;Navas de Oro;Navas de Oro
-393835;Castilla y León;Segovia;Navas de Riofrío;Navas de Riofrío
-393836;Castilla y León;Segovia;Navas de San Antonio;Navas de San Antonio
-393840;Castilla y León;Salamanca;Navasfrías;Navasfrías
-393843;Cataluña;Gerona;Navata;Navata
-393844;Castilla y León;Ávila;Navatalgordo;Navatalgordo
-393845;Castilla y León;Ávila;Navatejares;Navatejares
-393847;Extremadura;Cáceres;Villar del Pedroso;Navatrasierra
-393856;Principado de Asturias;Principado de Asturias;Castrillón;Naveces
-393857;Cantabria;Cantabria;Hermandad de Campoo de Suso;Naveda
-393858;Principado de Asturias;Principado de Asturias;Cabranes;Naveda
-393860;Cantabria;Cantabria;Peñarrubia;Navedo
-393862;Principado de Asturias;Principado de Asturias;Tineo;Navelgas
-393867;Cataluña;Lérida;Navès;Navès
-393869;Principado de Asturias;Principado de Asturias;Llanes;Naves
-393871;Extremadura;Cáceres;Navezuelas;Navezuelas
-393873;Principado de Asturias;Principado de Asturias;Navia;Navia
-393876;Galicia;Lugo;Navia de Suarna;Navia de Suarna
-393885;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Nazar;Nazar
-393886;Islas Canarias;Lanzarote;Teguise;Nazaret
-393890;Galicia;La Coruña;Cabana de Bergantiños;Neaño
-393892;Castilla y León;Burgos;Nebreda;Nebreda
-393893;Andalucía;Almería;Dalías;Ñeca
-393894;Andalucía;Granada;Válor;Nechite
-393897;Galicia;La Coruña;Neda;Neda
-393907;Cataluña;Gerona;Begur;Isla Negra
-393937;Galicia;La Coruña;Negreira;Negreira
-393966;Castilla y León;Burgos;Neila;Neila
-393969;Castilla y León;Ávila;Neila de San Miguel;Neila de San Miguel
-393970;Galicia;Lugo;Pontenova, A; 
-393971;Galicia;Lugo;Corgo, O;Neira
-393975;Castilla y León;Burgos;Merindad de Sotoscueva;Nela
-393981;Galicia;La Coruña;Muxía;Nemiña
-393982;Principado de Asturias;Principado de Asturias;Franco, El;Nenín
-393984;Aragón;Huesca;Fanlo;Nerín
-393985;Andalucía;Málaga;Nerja;Nerja
-393987;Castilla-La Mancha;Albacete;Nerpio;Nerpio
-393988;Andalucía;Huelva;Nerva;Nerva
-393993;Castilla y León;Palencia;Aguilar de Campoo;Nestar
-393994;La Rioja;La Rioja;Nestares;Nestares
-393995;Cantabria;Cantabria;Campoo de Enmedio;Nestares
-394000;Principado de Asturias;Principado de Asturias;Parres;Nevares
-394010;Andalucía;Huelva;Niebla;Niebla
-394011;Principado de Asturias;Principado de Asturias;Cangas de Onís;Nieda
-394013;Andalucía;Granada;Cástaras;Nieles
-394014;Principado de Asturias;Principado de Asturias;Llanes;Niembro
-394017;Castilla y León;Segovia;Nieva;Nieva
-394019;Principado de Asturias;Principado de Asturias;Gozón;Nieva
-394021;La Rioja;La Rioja;Nieva de Cameros;Nieva de Cameros
-394023;Galicia;Pontevedra;Neves, As;Nieves
-394025;Galicia;La Coruña;Ortigueira;Nieves
-394030;Galicia;Pontevedra;Nigrán;Nigrán
-394032;Andalucía;Granada;Nigüelas;Nigüelas
-394036;Andalucía;Almería;Níjar;Níjar
-394046;Comunidad Valenciana;Castellón;Borriana / Burriana;Niño Perdido
-394050;Andalucía;Granada;Güevéjar;Nívar
-394054;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Noáin (Valle de Elorz) / Noain (Elortzibar);Noáin
-394056;Andalucía;Jaén;Noalejo;Noalejo
-394059;Galicia;Pontevedra;Sanxenxo;Noalla
-394062;Castilla y León;Burgos;Merindad de Montija;Noceco
-394067;Castilla y León;León;Noceda del Bierzo;Noceda del Bierzo
-394069;Galicia;Lugo;Nogais, As;Noceda
-394078;Galicia;Lugo;Monforte de Lemos;Nocedas
-394083;Castilla y León;León;Valdepiélago;Nocedo de Curueño
-394087;Cantabria;Cantabria;Guriezo;Nocina
-394092;Castilla y León;Burgos;Merindad de Cuesta-Urria;Nofuentes
-394106;Galicia;Pontevedra;Salvaterra de Miño;Nogueira
-394109;Galicia;Pontevedra;Meis;Nogueira
-394110;Galicia;Pontevedra;Meis;Nogueira
-394112;Galicia;Lugo;Chantada;Nogueira
-394114;Galicia;Orense;Nogueira de Ramuín;Nogueira de Ramuín
-394116;Principado de Asturias;Principado de Asturias;Grandas de Salime;Nogueirón
-394117;Aragón;Teruel;Noguera de Albarracín;Noguera de Albarracin
-394124;Galicia;La Coruña;Pontedeume;Noguerosa
-394126;Aragón;Teruel;Nogueruelas;Nogueruelas
-394128;Castilla-La Mancha;Cuenca;Cuenca;Nohales
-394132;Galicia;Lugo;Foz;Nois
-394133;Cantabria;Cantabria;Noja;Noja
-394136;Castilla-La Mancha;Toledo;Nombela;Nombela
-394139;Aragón;Zaragoza;Nonaspe;Nonaspe
-394150;Principado de Asturias;Principado de Asturias;Noreña;Noreña
-394155;Principado de Asturias;Principado de Asturias;Ribadedeva;Noriega
-394173;Cantabria;Cantabria;Alfoz de Lloredo;Novales
-394176;Aragón;Zaragoza;Novallas;Novallas
-394180;Comunidad Valenciana;Alicante;Novelda;Novelda
-394183;Principado de Asturias;Principado de Asturias;Cudillero;Novellana
-394185;Aragón;Huesca;Jaca;Novés
-394187;Cataluña;Lérida;Valls d'Aguilar, Les;Novés de Segre
-394189;Castilla y León;Soria;Noviercas;Noviercas
-394192;Galicia;Orense;Carballeda de Avia;Novoa
-394193;Galicia;La Coruña;Noia;Noia
-394196;Principado de Asturias;Principado de Asturias;Corvera de Asturias;Nubledo
-394200;Aragón;Huesca;Nueno;Nueno
-394205;Islas Canarias;Tenerife;Rosario, El;El Rosario
-394209;Principado de Asturias;Principado de Asturias;Llanes;Nueva de Llanes
-394215;Aragón;Zaragoza;Nuévalos;Nuévalos
-394223;Comunidad de Madrid;Comunidad de Madrid;Nuevo Baztán;Nuevo Baztán
-394225;Castilla y León;Zamora;Trabazos;Nuez
-394228;Comunidad Valenciana;Castellón;Nules;Nules
-394230;Cataluña;Tarragona;Nulles;Nulles
-394231;Castilla-La Mancha;Toledo;Numancia de la Sagra;Numancia de la Sagra
-394234;Castilla-La Mancha;Toledo;Nuño Gómez;Nuño Gómez
-394235;Extremadura;Cáceres;Nuñomoral;Nuñomoral
-394238;Principado de Asturias;Principado de Asturias;Cangas del Narcea;Oballo
-394239;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Obanos;Obanos
-394242;Principado de Asturias;Principado de Asturias;Villaviciosa;Obaya
-394246;Andalucía;Córdoba;Obejo;Obejo
-394251;Comunidad Valenciana;Valencia;Alpuente;Obispo Hernández
-394256;Galicia;Pontevedra;Vila de Cruces;Obra
-394257;Galicia;La Coruña;Noia;Obre
-394259;Cantabria;Cantabria;Villaescusa;Obregon
-394261;Galicia;Pontevedra;Estrada, A;Oca
-394266;Castilla-La Mancha;Toledo;Ocaña;Ocaña
-394271;Castilla y León;León;Ercina, La;Oceja de Valdellorma
-394275;Principado de Asturias;Principado de Asturias;Peñamellera Alta;Oceño
-394277;Castilla y León;León;Sancedo;Ocero
-394278;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Ochagavía / Otsagabia;Ochagavía
-394279;País Vasco;Vizcaya;Otxandio;Ochandiano
-394280;Castilla y León;Segovia;Santa María la Real de Nieva;Ochando
-394282;Andalucía;Córdoba;Fuente Palmera;Ochavillo del Río
-394296;Cataluña;Barcelona;Òdena;Òdena
-394297;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Larraun;Odériz
-394300;Castilla y León;León;Castrillo de Cabrera;Odollo
-394301;Aragón;Teruel;Odón;Odón
-394310;Cantabria;Cantabria;Ruesga;Ogarrio
-394312;Cataluña;Gerona;Ogassa;Ogassa
-394313;Cataluña;Lérida;Bassella;Ogern
-394314;Andalucía;Granada;Ogíjares;Ogíjares
-394318;Andalucía;Almería;Ohanes;Ohanes
-394324;Galicia;Lugo;Foz;Oirán
-394332;Cataluña;Gerona;Montagut i Oix;Oix
-394334;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Oiz;Oiz
-394336;La Rioja;La Rioja;Ojacastro;Ojacastro
-394341;Andalucía;Málaga;Ojén;Ojén
-394344;Región de Murcia;Región de Murcia;Ojós;Ojós
-394355;Andalucía;Córdoba;Fuente Obejuna;Ojuelos Altos
-394361;País Vasco;Guipúzcoa;Olaberria;Olaberría
-394364;País Vasco;Álava;Aramaio;Olaeta
-394373;Galicia;Orense;Merca, A;Olás de Villariño
-394374;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Olaibar;Olave
-394379;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Olazti / Olazagutía;Olazagutía
-394381;Aragón;Teruel;Olba;Olba
-394383;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Biurrun-Olcoz;Olcoz
-394384;Cantabria;Cantabria;Valdeolea;Olea
-394387;Galicia;La Coruña;Ribeira;Oleiros
-394390;Galicia;La Coruña;Toques;Oleiros
-394392;Galicia;La Coruña;Oleiros;Oleiros
-394396;Principado de Asturias;Principado de Asturias;Villaviciosa;Oles
-394397;Cataluña;Barcelona;Olesa de Bonesvalls;Olesa de Bonesvalls
-394398;Cataluña;Barcelona;Olesa de Montserrat;Olesa de Montserrat
-394399;Cataluña;Lérida;Oliana;Oliana
-394402;Andalucía;Málaga;Málaga;Olías
-394405;Castilla-La Mancha;Toledo;Olías del Rey;Olías del Rey
-394408;Aragón;Teruel;Oliete;Oliete
-394410;Cataluña;Lérida;Oliola;Oliola
-394411;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Olite / Erriberri;Olite
-394412;Cataluña;Lérida;Olius;Olíus
-394413;Comunidad Valenciana;Valencia;Oliva;Oliva
-394418;Extremadura;Cáceres;Oliva de Plasencia;Oliva de Plasencia
-394420;Aragón;Huesca;Biescas;Oliván
-394423;Andalucía;Sevilla;Olivares;Olivares
-394424;Andalucía;Granada;Moclín;Olivares
-394426;Castilla y León;Valladolid;Olivares de Duero;Olivares de Duero
-394432;Galicia;La Coruña;Corcubión;Oliveira
-394433;Cataluña;Barcelona;Olivella;Olivella
-394434;Extremadura;Badajoz;Olivenza;Olivenza
-394444;La Rioja;La Rioja;Rodezno;Ollauri
-394447;Comunidad Valenciana;Valencia;Olleria, l';L'Olleria
-394452;Castilla y León;Palencia;Aguilar de Campoo;Olleros de Pisuerga
-394453;Castilla y León;León;Sabero;Olleros de Sabero
-394454;Castilla y León;Zamora;Calzadilla de Tera;Olleros de Tera
-394456;Cataluña;Gerona;Vilademuls;Ollers
-394459;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Valle de Ollo / Ollaran;Ollo
-394464;Castilla-La Mancha;Guadalajara;Olmeda de Cobeta;Olmeda de Cobeta
-394470;Castilla-La Mancha;Cuenca;Olmedilla de Alarcón;Olmedilla de Alarcón
-394473;Castilla-La Mancha;Cuenca;Campos del Paraíso;Olmedilla del Campo
-394476;Castilla y León;Valladolid;Olmedo;Olmedo
-394482;Castilla y León;Burgos;Sasamón;Olmillos de Sasamón
-394490;Castilla y León;Burgos;Atapuerca;Olmos de Atapuerca
-394493;Castilla y León;Palencia;Olmos de Ojeda;Olmos de Ojeda
-394496;Comunidad Valenciana;Valencia;Olocau;Olocau
-394497;Comunidad Valenciana;Castellón;Olocau del Rey;Olocau del Rey
-394498;Castilla y León;Segovia;Olombrada;Olombrada
